time,visibility,air_temperature,dewpoint,wind_direction,wind_speed,air_pressure,cloud_height,cloud_cover
2015-01-29 19:50,10000,3,2,180,11,977,600,FEW
2015-01-29 20:20,10000,3,2,180,12,977,500,FEW
2015-01-29 20:50,10000,3,2,190,10,976,600,FEW
2015-01-29 21:20,10000,3,2,190,11,975,500,FEW
2015-01-29 21:50,10000,3,2,190,9,975,600,FEW
2015-01-29 22:20,10000,3,2,190,10,974,600,FEW
2015-01-29 22:50,10000,3,2,190,9,974,600,FEW
2015-01-29 23:20,10000,3,2,200,9,973,600,FEW
2015-01-29 23:50,10000,3,2,200,7,973,500,FEW
2015-01-30 00:20,10000,3,2,210,7,972,500,FEW
2015-01-30 00:50,10000,3,2,200,8,972,400,FEW
2015-01-30 01:20,10000,3,2,200,7,972,400,FEW
2015-01-30 01:50,10000,3,2,200,7,972,400,FEW
2015-01-30 02:20,10000,3,2,210,10,972,400,FEW
2015-01-30 02:50,10000,3,2,220,8,972,400,FEW
2015-01-30 03:20,10000,3,2,230,12,973,400,FEW
2015-01-30 03:50,10000,2,0,270,12,974,400,FEW
2015-01-30 04:20,10000,2,-1,280,13,975,500,FEW
2015-01-30 04:50,10000,2,-1,260,11,976,800,FEW
2015-01-30 05:20,10000,2,-2,240,11,976,1000,FEW
2015-01-30 05:50,10000,2,-3,240,12,976,1000,FEW
2015-01-30 06:20,10000,1,-3,220,12,977,1500,FEW
2015-01-30 06:50,10000,1,-2,220,11,978,1500,FEW
2015-01-30 07:20,10000,1,-2,230,14,978,1700,FEW
2015-01-30 07:50,10000,1,-2,210,11,979,1500,FEW
2015-01-30 08:20,10000,1,-2,210,13,979,1800,FEW
2015-01-30 08:50,10000,1,-1,210,12,979,1000,FEW
2015-01-30 09:20,10000,2,-2,210,14,979,1000,FEW
2015-01-30 09:50,10000,2,-1,220,18,979,1200,FEW
2015-01-30 10:20,10000,3,-1,210,12,979,500,FEW
2015-01-30 10:50,10000,3,-1,220,14,979,1800,FEW
2015-01-30 11:20,10000,3,-1,220,16,978,1800,FEW
2015-01-30 11:50,10000,3,0,220,12,978,1800,FEW
2015-01-30 12:20,10000,3,-1,230,10,978,1800,SCT
2015-01-30 12:50,10000,3,-1,240,12,978,1800,SCT
2015-01-30 13:20,10000,4,-2,240,8,978,1800,SCT
2015-01-30 13:50,10000,4,-2,270,8,978,2400,SCT
2015-01-30 14:20,10000,3,-1,230,8,978,2400,SCT
2015-01-30 14:50,10000,3,0,250,4,978,1400,SCT
2015-01-30 15:20,10000,3,0,230,7,978,1400,SCT
2015-01-30 15:50,10000,3,0,210,4,978,1200,SCT
2015-01-30 16:20,10000,2,0,,2,978,1200,SCT
2015-01-30 16:50,10000,2,0,,2,978,1000,SCT
2015-01-30 17:20,10000,1,0,250,3,978,1300,SCT
2015-01-30 17:50,10000,2,0,190,3,978,1300,SCT
2015-01-30 18:20,10000,0,0,150,4,978,1300,FEW
2015-01-30 18:50,10000,1,0,210,3,979,1300,FEW
2015-01-30 19:20,10000,0,0,,1,979,1300,FEW
2015-01-30 19:50,10000,0,-1,170,3,979,3700,FEW
2015-01-30 20:20,10000,-1,-1,200,3,979,3700,FEW
2015-01-30 20:50,10000,-1,-2,0,0,979,300,FEW
2015-01-30 21:20,10000,-1,-1,0,0,979,600,FEW
2015-01-30 21:50,10000,0,-1,,2,979,3700,BKN
2015-01-30 22:20,10000,0,-1,210,3,980,3700,BKN
2015-01-30 22:50,10000,0,-1,230,4,980,3600,BKN
2015-01-30 23:20,10000,0,0,180,5,980,3600,BKN
2015-01-30 23:50,10000,0,-1,190,4,980,3700,BKN
2015-01-31 00:20,10000,0,-1,200,7,980,3200,FEW
2015-01-31 00:50,10000,1,-1,210,7,980,3300,OVC
2015-01-31 01:20,10000,1,-2,200,9,980,3300,BKN
2015-01-31 01:50,10000,1,-2,200,8,980,3300,FEW
2015-01-31 02:20,10000,1,-2,200,9,980,3300,SCT
2015-01-31 02:50,10000,1,-1,210,11,980,3300,BKN
2015-01-31 03:20,10000,1,-1,200,11,980,1500,FEW
2015-01-31 03:50,10000,1,-1,200,10,980,1300,FEW
2015-01-31 04:20,9000,1,-1,200,8,980,1300,FEW
2015-01-31 04:50,10000,1,-1,200,7,981,1200,FEW
2015-01-31 05:20,10000,1,-1,200,8,981,1500,BKN
2015-01-31 05:50,10000,1,-1,190,8,981,1600,BKN
2015-01-31 06:20,10000,1,-1,210,10,981,1600,BKN
2015-01-31 06:50,10000,1,-1,210,13,981,1600,SCT
2015-01-31 07:20,10000,1,-1,210,11,982,1600,FEW
2015-01-31 07:50,10000,1,-1,200,12,982,2900,BKN
2015-01-31 08:20,10000,2,-1,200,9,982,3200,SCT
2015-01-31 08:50,10000,2,-1,200,9,982,3000,FEW
2015-01-31 09:20,10000,3,-1,220,13,983,3000,FEW
2015-01-31 09:50,10000,3,-1,220,10,983,1800,SCT
2015-01-31 10:20,10000,3,-1,210,9,983,2100,FEW
2015-01-31 10:50,10000,3,-1,220,10,983,2400,SCT
2015-01-31 11:20,10000,3,-2,230,12,983,2500,SCT
2015-01-31 11:50,10000,4,-2,220,11,984,2700,FEW
2015-01-31 12:20,10000,4,-2,230,9,984,2800,SCT
2015-01-31 12:50,10000,4,-2,210,11,984,2800,FEW
2015-01-31 13:20,10000,4,-2,210,11,983,2800,FEW
2015-01-31 13:50,10000,4,-1,200,9,984,2600,FEW
2015-01-31 14:20,10000,4,0,200,7,984,2600,FEW
2015-01-31 14:50,10000,3,0,200,7,984,2000,FEW
2015-01-31 15:20,10000,3,0,210,7,984,1500,FEW
2015-01-31 15:50,10000,2,1,190,5,984,1200,FEW
2015-01-31 16:20,4800,2,1,210,3,985,800,BKN
2015-01-31 16:50,6000,1,0,200,4,985,600,BKN
2015-01-31 17:20,5000,1,0,190,3,985,400,SCT
2015-01-31 17:50,5000,0,0,200,2,986,500,SCT
2015-01-31 18:20,6000,1,0,0,0,986,200,FEW
2015-01-31 18:50,6000,1,0,200,2,986,400,OVC
2015-01-31 19:20,7000,1,0,200,2,986,200,FEW
2015-01-31 19:50,6000,1,0,0,0,986,200,FEW
2015-01-31 20:20,6000,1,1,190,3,987,200,FEW
2015-01-31 20:50,7000,1,1,180,3,987,400,FEW
2015-01-31 21:20,7000,0,0,180,4,987,400,FEW
2015-01-31 21:50,8000,0,0,180,5,987,600,FEW
2015-01-31 22:20,10000,0,0,150,5,987,600,FEW
2015-01-31 22:50,10000,0,0,150,3,987,2500,FEW
2015-01-31 23:20,5000,0,0,180,5,987,4400,FEW
2015-01-31 23:50,5000,0,0,160,4,987,600,FEW
2015-02-01 00:20,800,0,0,140,2,987,200,FEW
2015-02-01 00:50,1100,0,0,0,0,986,200,FEW
2015-02-01 01:20,1500,0,0,0,0,986,200,FEW
2015-02-01 01:50,2500,0,0,40,3,986,300,FEW
2015-02-01 02:20,3800,0,0,20,3,986,100,FEW
2015-02-01 02:50,3900,0,0,50,3,986,100,FEW
2015-02-01 03:20,3500,0,0,50,3,986,100,FEW
2015-02-01 03:50,4500,0,0,340,4,986,100,FEW
2015-02-01 04:20,7000,0,0,340,3,987,100,FEW
2015-02-01 04:50,8000,0,0,330,3,987,100,FEW
2015-02-01 05:20,5000,0,0,290,3,987,100,FEW
2015-02-01 05:50,6000,0,0,250,3,988,100,FEW
2015-02-01 06:20,6000,0,0,220,2,988,100,FEW
2015-02-01 06:50,6000,0,0,230,3,989,400,FEW
2015-02-01 07:20,10000,0,0,210,5,989,400,FEW
2015-02-01 07:50,8000,0,0,210,3,989,400,FEW
2015-02-01 08:20,9000,0,0,,2,989,400,FEW
2015-02-01 08:50,9000,0,0,220,6,990,800,FEW
2015-02-01 09:20,9000,1,0,190,3,990,800,FEW
2015-02-01 09:50,10000,1,0,190,5,991,1000,FEW
2015-02-01 10:20,10000,1,0,180,4,991,800,FEW
2015-02-01 10:50,10000,2,0,200,6,991,800,FEW
2015-02-01 11:20,10000,2,-1,210,9,991,1000,FEW
2015-02-01 11:50,10000,2,0,200,8,991,1200,FEW
2015-02-01 12:20,10000,2,0,210,9,991,1200,FEW
2015-02-01 12:50,10000,2,0,200,7,991,1400,FEW
2015-02-01 13:20,10000,2,0,210,6,992,1400,FEW
2015-02-01 13:50,10000,2,0,210,6,992,1500,FEW
2015-02-01 14:20,10000,2,0,210,6,992,1400,SCT
2015-02-01 14:50,10000,2,1,200,6,992,1200,FEW
2015-02-01 15:20,10000,2,1,200,5,992,1000,FEW
2015-02-01 15:50,10000,2,1,200,4,993,1000,FEW
2015-02-01 16:20,10000,2,0,190,5,993,1000,FEW
2015-02-01 16:50,10000,2,1,170,5,993,2700,SCT
2015-02-01 17:20,10000,2,1,180,5,993,1700,FEW
2015-02-01 17:50,10000,2,1,190,6,993,1000,FEW
2015-02-01 18:20,10000,2,1,210,7,994,1000,FEW
2015-02-01 18:50,10000,1,1,210,6,994,700,FEW
2015-02-01 19:20,7000,1,0,190,4,994,500,BKN
2015-02-01 19:50,5000,0,0,160,3,994,500,BKN
2015-02-01 20:20,8000,0,0,,2,994,500,SCT
2015-02-01 20:50,8000,0,0,,2,995,500,SCT
2015-02-01 21:20,9000,1,0,190,4,995,400,SCT
2015-02-01 21:50,9000,1,0,,2,995,400,SCT
2015-02-01 22:20,4500,0,0,220,4,995,400,BKN
2015-02-01 22:50,5000,0,0,230,3,995,400,BKN
2015-02-01 23:20,6000,0,0,240,2,996,400,BKN
2015-02-01 23:50,6000,0,0,250,4,996,400,SCT
2015-02-02 00:20,10000,0,0,270,4,996,400,FEW
2015-02-02 00:50,10000,1,0,300,6,996,1400,FEW
2015-02-02 01:20,10000,1,0,250,4,997,1400,FEW
2015-02-02 01:50,10000,1,0,230,5,997,1400,FEW
2015-02-02 02:20,10000,1,0,230,6,997,1400,FEW
2015-02-02 02:50,10000,0,0,250,7,998,1400,FEW
2015-02-02 03:20,10000,1,0,250,9,998,1400,FEW
2015-02-02 03:50,10000,0,0,250,7,998,1400,SCT
2015-02-02 04:20,10000,0,0,230,5,999,1400,FEW
2015-02-02 04:50,10000,1,0,250,7,999,600,FEW
2015-02-02 05:20,10000,1,0,210,5,999,1300,FEW
2015-02-02 05:50,10000,0,0,200,3,999,1200,SCT
2015-02-02 06:20,6000,1,0,210,6,999,600,FEW
2015-02-02 06:50,4500,1,0,230,6,999,400,FEW
2015-02-02 07:20,8000,1,0,220,6,1000,400,FEW
2015-02-02 07:50,4500,1,0,230,8,1000,400,FEW
2015-02-02 08:20,8000,1,0,230,8,1000,400,FEW
2015-02-02 08:50,10000,1,0,220,8,1000,1200,SCT
2015-02-02 09:20,10000,2,1,210,6,1000,1200,SCT
2015-02-02 09:50,10000,2,1,260,7,1001,1200,SCT
2015-02-02 10:20,10000,3,1,200,5,1001,1200,SCT
2015-02-02 10:50,10000,3,0,260,11,1001,1200,SCT
2015-02-02 11:20,10000,3,-1,270,11,1001,1200,SCT
2015-02-02 11:50,10000,3,0,250,8,1001,1200,SCT
2015-02-02 12:20,10000,3,-1,270,12,1001,1000,FEW
2015-02-02 12:50,10000,3,-1,270,10,1001,1200,FEW
2015-02-02 13:20,10000,4,-1,260,12,1000,1200,FEW
2015-02-02 13:50,10000,4,-2,260,12,1000,2200,FEW
2015-02-02 14:20,10000,4,-3,270,9,1000,2300,FEW
2015-02-02 14:50,10000,4,-2,270,11,1001,1700,FEW
2015-02-02 15:20,10000,3,-2,260,14,1001,1700,FEW
2015-02-02 15:50,10000,3,-2,260,10,1001,1700,FEW
2015-02-02 16:20,10000,3,-3,250,11,1001,1700,FEW
2015-02-02 16:50,10000,3,-3,250,12,1001,1700,FEW
2015-02-02 17:20,10000,2,-2,250,10,1001,2100,FEW
2015-02-02 17:50,10000,2,-2,210,10,1001,1800,FEW
2015-02-02 18:20,10000,2,-2,220,8,1002,1800,FEW
2015-02-02 18:50,10000,1,-2,220,7,1002,1600,FEW
2015-02-02 19:20,10000,1,-2,230,7,1002,3500,FEW
2015-02-02 19:50,10000,1,-3,230,8,1002,3500,FEW
2015-02-02 20:20,10000,0,-3,200,6,1002,3500,FEW
2015-02-02 20:50,10000,1,-3,220,7,1002,3500,FEW
2015-02-02 21:20,10000,1,-3,220,6,1002,3500,FEW
2015-02-02 21:50,10000,0,-3,210,7,1002,2500,FEW
2015-02-02 22:20,10000,0,-3,190,7,1002,2500,SCT
2015-02-02 22:50,10000,0,-3,190,6,1002,2500,FEW
2015-02-02 23:20,10000,-1,-3,,2,1002,2500,FEW
2015-02-02 23:50,10000,-1,-3,180,6,1002,3000,FEW
2015-02-03 00:20,10000,-1,-3,180,6,1002,4000,FEW
2015-02-03 00:50,10000,-1,-3,170,4,1002,3500,FEW
2015-02-03 01:20,10000,-1,-3,180,7,1002,3000,FEW
2015-02-03 01:50,10000,-1,-3,200,5,1002,,
2015-02-03 02:20,10000,-1,-3,180,6,1002,,
2015-02-03 02:50,10000,-1,-3,190,6,1002,,
2015-02-03 03:20,10000,-1,-3,210,6,1002,2300,FEW
2015-02-03 03:50,10000,-1,-3,220,6,1002,2300,SCT
2015-02-03 04:20,10000,-1,-3,220,4,1002,2300,FEW
2015-02-03 04:50,10000,-1,-3,220,4,1002,2300,FEW
2015-02-03 05:20,10000,-1,-3,200,5,1002,,
2015-02-03 05:50,10000,-1,-3,200,3,1002,,
2015-02-03 06:20,10000,-1,-3,210,4,1002,,
2015-02-03 06:50,10000,-1,-3,210,3,1002,,
2015-02-03 07:20,10000,-1,-3,210,3,1003,1800,FEW
2015-02-03 07:50,10000,-1,-3,200,4,1003,1500,FEW
2015-02-03 08:20,10000,-1,-3,190,3,1003,1500,FEW
2015-02-03 08:50,10000,0,-3,200,6,1004,,
2015-02-03 09:20,10000,0,-3,200,7,1004,,
2015-02-03 09:50,10000,0,-3,210,5,1004,,
2015-02-03 10:20,10000,1,-3,200,5,1004,1600,FEW
2015-02-03 10:50,10000,1,-3,240,4,1004,1600,FEW
2015-02-03 11:20,10000,2,-3,220,3,1004,1600,FEW
2015-02-03 11:50,10000,2,-3,250,4,1004,2000,FEW
2015-02-03 12:20,10000,2,-2,220,4,1004,2000,FEW
2015-02-03 12:50,10000,3,-2,260,4,1004,2000,FEW
2015-02-03 13:20,10000,3,-2,280,5,1004,2200,FEW
2015-02-03 13:50,10000,3,-2,260,4,1004,2400,FEW
2015-02-03 14:20,10000,3,-2,220,4,1004,2400,FEW
2015-02-03 14:50,10000,3,-2,210,4,1004,2400,FEW
2015-02-03 15:20,10000,3,-2,220,4,1004,2400,FEW
2015-02-03 15:50,10000,3,-2,220,3,1004,2400,FEW
2015-02-03 16:20,10000,2,-2,220,4,1004,2400,FEW
2015-02-03 16:50,10000,1,-2,270,3,1005,2400,FEW
2015-02-03 17:20,10000,0,-2,,2,1005,2400,FEW
2015-02-03 17:50,10000,-1,-2,200,3,1005,2400,FEW
2015-02-03 18:20,10000,-2,-3,220,3,1005,2400,FEW
2015-02-03 18:50,10000,-2,-3,230,3,1006,,
2015-02-03 19:20,10000,-1,-2,260,4,1006,,
2015-02-03 19:50,10000,-2,-3,300,4,1006,,
2015-02-03 20:20,10000,-2,-3,340,3,1006,,
2015-02-03 20:50,10000,-2,-3,,2,1007,,
2015-02-03 21:20,10000,-2,-3,220,4,1007,,
2015-02-03 21:50,10000,-1,-2,,2,1007,,
2015-02-03 22:20,10000,-3,-4,230,3,1007,,
2015-02-03 22:50,10000,-3,-4,70,2,1007,,
2015-02-03 23:20,10000,-4,-4,0,0,1007,,
2015-02-03 23:50,10000,-4,-4,0,0,1007,,
2015-02-04 00:20,10000,-4,-5,0,0,1007,,
2015-02-04 00:50,10000,-4,-5,,1,1007,,
2015-02-04 01:20,10000,-5,-6,0,0,1008,,
2015-02-04 01:50,10000,-4,-5,80,3,1008,,
2015-02-04 02:20,10000,-4,-5,80,1,1008,,
2015-02-04 02:50,10000,-4,-4,0,0,1008,2700,BKN
2015-02-04 03:20,10000,-4,-4,0,0,1008,2700,BKN
2015-02-04 03:50,10000,-3,-4,,1,1009,2700,BKN
2015-02-04 04:20,10000,-1,-3,360,4,1009,2700,BKN
2015-02-04 04:50,10000,-1,-3,20,5,1009,2700,BKN
2015-02-04 05:20,10000,-1,-4,30,8,1009,2300,FEW
2015-02-04 05:50,10000,-1,-4,30,9,1010,2300,SCT
2015-02-04 06:20,10000,-1,-4,30,8,1010,3700,FEW
2015-02-04 06:50,10000,-1,-5,10,9,1010,2600,FEW
2015-02-04 07:20,10000,-1,-5,360,6,1011,2600,FEW
2015-02-04 07:50,10000,-2,-5,10,7,1011,3400,FEW
2015-02-04 08:20,10000,-1,-6,10,7,1011,3400,BKN
2015-02-04 08:50,10000,0,-6,10,9,1012,3500,BKN
2015-02-04 09:20,10000,0,-6,20,11,1012,2500,FEW
2015-02-04 09:50,10000,-1,-5,20,10,1013,2500,FEW
2015-02-04 10:20,10000,-1,-5,30,11,1013,2100,FEW
2015-02-04 10:50,10000,0,-6,360,8,1013,2100,FEW
2015-02-04 11:20,10000,0,-5,10,10,1013,2100,FEW
2015-02-04 11:50,10000,0,-7,10,11,1013,2100,FEW
2015-02-04 12:20,10000,0,-7,20,12,1013,2100,FEW
2015-02-04 12:50,10000,0,-7,20,11,1013,3400,BKN
2015-02-04 13:20,10000,1,-6,30,9,1013,3400,BKN
2015-02-04 13:50,10000,1,-6,50,11,1014,3400,BKN
2015-02-04 14:20,10000,1,-6,40,9,1014,3400,BKN
2015-02-04 14:50,10000,1,-6,40,8,1014,3400,SCT
2015-02-04 15:20,10000,1,-6,40,8,1014,3400,FEW
2015-02-04 15:50,10000,1,-6,30,6,1014,3400,FEW
2015-02-04 16:20,10000,0,-6,60,6,1015,3400,FEW
2015-02-04 16:50,10000,0,-6,90,5,1015,3400,FEW
2015-02-04 17:20,10000,0,-7,90,4,1015,4200,FEW
2015-02-04 17:50,10000,0,-7,,2,1016,4200,BKN
2015-02-04 18:20,10000,-1,-6,120,3,1016,4200,BKN
2015-02-04 18:50,10000,0,-7,160,2,1016,4400,BKN
2015-02-04 19:20,10000,-1,-6,240,2,1017,4300,BKN
2015-02-04 19:50,10000,-1,-5,240,2,1017,4300,BKN
2015-02-04 20:20,10000,-1,-5,,2,1017,4400,BKN
2015-02-04 20:50,10000,-1,-5,290,3,1017,4500,BKN
2015-02-04 21:20,10000,-1,-5,310,3,1017,4400,BKN
2015-02-04 21:50,10000,-2,-5,350,5,1017,3700,FEW
2015-02-04 22:20,10000,-1,-4,20,6,1018,3700,FEW
2015-02-04 22:50,10000,-1,-5,10,7,1018,4500,BKN
2015-02-04 23:20,10000,-1,-5,10,9,1018,4400,BKN
2015-02-04 23:50,10000,-1,-6,10,8,1018,4400,BKN
2015-02-05 00:20,10000,-2,-6,20,8,1017,4000,FEW
2015-02-05 00:50,10000,-2,-6,10,7,1017,4300,FEW
2015-02-05 01:20,10000,-2,-6,10,7,1017,4300,FEW
2015-02-05 01:50,10000,-2,-6,10,6,1018,4300,FEW
2015-02-05 02:20,10000,-2,-6,10,6,1018,4300,FEW
2015-02-05 02:50,10000,-3,-6,20,8,1017,4300,FEW
2015-02-05 03:20,10000,-3,-6,20,9,1017,4100,FEW
2015-02-05 03:50,10000,-2,-6,10,7,1017,4000,BKN
2015-02-05 04:20,10000,-2,-6,20,8,1018,3900,BKN
2015-02-05 04:50,10000,-2,-6,20,10,1018,3800,BKN
2015-02-05 05:20,10000,-2,-6,20,8,1018,3800,BKN
2015-02-05 05:50,10000,-2,-6,10,8,1018,3500,BKN
2015-02-05 06:20,10000,-2,-6,10,7,1018,3500,FEW
2015-02-05 06:50,10000,-2,-6,20,8,1018,3500,FEW
2015-02-05 07:20,10000,-2,-7,20,9,1018,,
2015-02-05 07:50,10000,-2,-7,20,10,1019,,
2015-02-05 08:20,10000,-1,-6,20,13,1019,,
2015-02-05 08:50,10000,-1,-6,30,12,1019,,
2015-02-05 09:20,10000,-1,-6,30,12,1019,2000,FEW
2015-02-05 09:50,10000,0,-6,30,14,1019,,
2015-02-05 10:20,10000,0,-6,30,14,1019,3000,FEW
2015-02-05 10:50,10000,0,-6,30,14,1019,3000,FEW
2015-02-05 11:20,10000,1,-7,30,14,1019,3000,FEW
2015-02-05 11:50,10000,2,-6,50,18,1019,3300,FEW
2015-02-05 12:20,10000,2,-6,40,19,1019,3200,FEW
2015-02-05 12:50,10000,1,-6,40,17,1019,3100,FEW
2015-02-05 13:20,10000,1,-6,40,18,1019,2700,FEW
2015-02-05 13:50,10000,2,-6,40,18,1019,1100,FEW
2015-02-05 14:20,10000,1,-7,30,18,1019,1200,FEW
2015-02-05 14:50,10000,1,-6,40,18,1019,1200,FEW
2015-02-05 15:20,10000,1,-6,40,18,1019,2700,FEW
2015-02-05 15:50,10000,0,-5,30,17,1019,3000,FEW
2015-02-05 16:20,10000,1,-6,30,18,1019,2800,FEW
2015-02-05 16:50,10000,0,-7,30,18,1020,2800,FEW
2015-02-05 17:20,10000,0,-6,30,14,1020,3000,FEW
2015-02-05 17:50,10000,0,-6,30,15,1020,4000,FEW
2015-02-05 18:20,10000,0,-6,30,15,1020,,
2015-02-05 18:50,10000,0,-6,30,18,1020,,
2015-02-05 19:20,10000,0,-6,30,17,1020,,
2015-02-05 19:50,10000,-1,-6,30,17,1021,,
2015-02-05 20:20,10000,-1,-6,30,16,1021,,
2015-02-05 20:50,10000,-1,-7,40,17,1021,,
2015-02-05 21:20,10000,-1,-6,40,16,1021,,
2015-02-05 21:50,10000,-1,-6,40,15,1021,,
2015-02-05 22:20,10000,-1,-6,40,17,1021,,
2015-02-05 22:50,10000,-1,-6,30,14,1021,,
2015-02-05 23:20,10000,-1,-6,30,15,1021,,
2015-02-05 23:50,10000,-1,-6,30,15,1021,,
2015-02-06 00:20,10000,-1,-6,30,15,1021,,
2015-02-06 00:50,10000,-1,-6,30,16,1021,,
2015-02-06 01:20,10000,-1,-6,40,16,1021,,
2015-02-06 01:50,10000,-1,-7,40,18,1021,,
2015-02-06 02:20,10000,-2,-7,40,20,1022,,
2015-02-06 02:50,10000,-2,-7,40,16,1022,,
2015-02-06 03:20,10000,-2,-7,40,14,1022,,
2015-02-06 03:50,10000,-2,-7,30,14,1022,,
2015-02-06 04:20,10000,-2,-7,30,15,1022,,
2015-02-06 04:50,10000,-2,-7,30,16,1022,,
2015-02-06 05:20,10000,-2,-7,30,15,1022,,
2015-02-06 05:50,10000,-1,-7,30,18,1022,,
2015-02-06 06:20,10000,-1,-7,30,19,1022,3300,FEW
2015-02-06 06:50,10000,-1,-7,40,16,1022,3200,SCT
2015-02-06 07:20,10000,-1,-7,40,18,1022,3200,BKN
2015-02-06 07:50,10000,0,-7,50,15,1022,3100,BKN
2015-02-06 08:20,10000,0,-6,40,18,1023,3000,BKN
2015-02-06 08:50,10000,0,-6,40,17,1023,3000,FEW
2015-02-06 09:20,10000,0,-6,50,20,1023,2800,FEW
2015-02-06 09:50,10000,1,-6,40,18,1023,2800,FEW
2015-02-06 10:20,10000,1,-6,40,19,1023,2800,FEW
2015-02-06 10:50,10000,2,-6,50,20,1023,3200,FEW
2015-02-06 11:20,10000,2,-7,50,21,1023,3300,FEW
2015-02-06 11:50,10000,3,-6,50,20,1023,3300,FEW
2015-02-06 12:20,10000,3,-6,30,20,1023,3300,FEW
2015-02-06 12:50,10000,3,-6,40,20,1023,3300,FEW
2015-02-06 13:20,10000,3,-7,40,20,1023,3300,FEW
2015-02-06 13:50,10000,2,-7,40,18,1023,,
2015-02-06 14:20,10000,2,-7,40,19,1023,,
2015-02-06 14:50,10000,2,-7,40,18,1024,,
2015-02-06 15:20,10000,1,-7,40,17,1023,,
2015-02-06 15:50,10000,1,-7,40,20,1024,,
2015-02-06 16:20,10000,1,-7,50,17,1024,,
2015-02-06 16:50,10000,0,-7,40,15,1024,,
2015-02-06 17:20,10000,0,-7,30,14,1025,,
2015-02-06 17:50,10000,-1,-7,30,10,1025,,
2015-02-06 18:20,10000,-1,-7,30,16,1025,,
2015-02-06 18:50,10000,-1,-7,20,14,1026,,
2015-02-06 19:20,10000,-2,-7,30,13,1026,,
2015-02-06 19:50,10000,-2,-7,20,13,1026,,
2015-02-06 20:20,10000,-2,-7,20,16,1027,,
2015-02-06 20:50,10000,-3,-7,30,14,1027,,
2015-02-06 21:20,10000,-3,-7,30,11,1027,,
2015-02-06 21:50,10000,-3,-7,30,11,1027,,
2015-02-06 22:20,10000,-3,-7,30,11,1028,,
2015-02-06 22:50,10000,-3,-7,30,11,1028,,
2015-02-06 23:20,10000,-3,-7,30,11,1028,,
2015-02-06 23:50,10000,-3,-7,40,11,1028,,
2015-02-07 00:20,10000,-3,-7,40,11,1028,,
2015-02-07 00:50,10000,-4,-7,40,11,1028,,
2015-02-07 01:20,10000,-4,-7,40,13,1029,,
2015-02-07 01:50,10000,-4,-7,40,10,1029,,
2015-02-07 02:20,10000,-4,-8,50,10,1029,,
2015-02-07 02:50,10000,-4,-8,40,10,1029,,
2015-02-07 03:20,10000,-4,-7,40,10,1029,,
2015-02-07 03:50,10000,-4,-7,40,9,1029,,
2015-02-07 04:20,10000,-4,-7,40,10,1029,,
2015-02-07 04:50,10000,-4,-8,40,9,1029,,
2015-02-07 05:20,10000,-5,-8,30,10,1029,,
2015-02-07 05:50,10000,-4,-8,50,8,1029,,
2015-02-07 06:20,10000,-5,-8,60,6,1029,,
2015-02-07 06:50,10000,-5,-8,30,9,1030,,
2015-02-07 07:20,10000,-4,-8,80,3,1030,,
2015-02-07 07:50,10000,-4,-7,80,3,1030,,
2015-02-07 08:20,10000,-3,-7,30,6,1030,,
2015-02-07 08:50,10000,-3,-7,10,6,1030,,
2015-02-07 09:20,10000,-2,-7,20,7,1030,,
2015-02-07 09:50,10000,-2,-7,20,8,1030,,
2015-02-07 10:20,10000,-1,-7,10,7,1030,,
2015-02-07 10:50,10000,-1,-8,20,7,1030,,
2015-02-07 11:20,10000,1,-8,20,6,1030,,
2015-02-07 11:50,10000,1,-8,70,8,1030,,
2015-02-07 12:20,10000,2,-8,,5,1029,,
2015-02-07 12:50,10000,2,-7,,3,1029,,
2015-02-07 13:20,10000,3,-7,310,4,1029,,
2015-02-07 13:50,10000,3,-7,340,3,1029,,
2015-02-07 14:20,10000,3,-7,,2,1028,,
2015-02-07 14:50,10000,4,-8,180,3,1027,,
2015-02-07 15:20,10000,4,-8,,1,1027,,
2015-02-07 15:50,10000,3,-7,300,5,1028,,
2015-02-07 16:20,10000,1,-6,,2,1028,,
2015-02-07 16:50,10000,0,-6,210,4,1028,,
2015-02-07 17:20,10000,-2,-6,,2,1027,,
2015-02-07 17:50,10000,-2,-6,250,4,1028,,
2015-02-07 18:20,10000,0,-6,300,6,1028,2000,FEW
2015-02-07 18:50,10000,0,-6,290,4,1027,2000,FEW
2015-02-07 19:20,10000,-1,-6,240,3,1027,2000,FEW
2015-02-07 19:50,10000,0,-4,210,5,1027,2400,BKN
2015-02-07 20:20,10000,1,-3,280,7,1027,2300,BKN
2015-02-07 20:50,10000,2,-3,280,7,1027,2100,BKN
2015-02-07 21:20,10000,2,-3,260,6,1026,2400,BKN
2015-02-07 21:50,10000,3,-1,280,9,1026,1900,FEW
2015-02-07 22:20,10000,3,-1,300,9,1026,2000,FEW
2015-02-07 22:50,10000,3,0,280,10,1026,1100,FEW
2015-02-07 23:20,10000,3,0,280,9,1025,2000,FEW
2015-02-07 23:50,10000,3,0,260,7,1025,3000,FEW
2015-02-08 00:20,10000,2,0,240,6,1025,2000,FEW
2015-02-08 00:50,10000,3,1,280,8,1025,1400,FEW
2015-02-08 01:20,10000,3,1,290,10,1024,2100,FEW
2015-02-08 01:50,10000,3,1,280,9,1024,1900,FEW
2015-02-08 02:20,10000,4,1,280,7,1024,1600,FEW
2015-02-08 02:50,10000,4,1,250,7,1023,2000,FEW
